Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
TSC22D1	chr17	22988505	chr17	22662756	22663257	1	ZNF169 (1.00, + [+,+]), MAZ (1.00, + [+,+]), 
RB1	chr17	26725418	chr17	26935002	26935503	1	ZNF84 (1.00, - [+,-]), ZNF823 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF613 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), TAL1 (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), TCF12 (1.00, + [+,+]), STAT2 (1.00, - [+,-]), LYL1 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), 
LOC694255	chr17	31018118	chr17	30917922	30918423	1	ZNF846 (1.00, + [-,-]), ZNF441 (1.00, + [-,-]), ZNF30 (1.00, - [-,+]), ZNF304 (1.00, + [-,-]), ZNF530 (1.00, + [-,-]), ZFP64 (1.00, - [-,+]), SP8 (1.00, + [-,-]), ZNF169 (1.00, + [-,-]), ZNF202 (1.00, + [-,-]), SP4 (1.00, - [-,+]), SP2 (1.00, - [-,+]), SP1 (1.00, - [-,+]), KLF7 (1.00, + [-,-]), KLF5 (1.00, - [-,+]), KLF9 (1.00, + [-,-]), KLF2 (1.00, + [-,-]), KLF4 (1.00, - [-,+]), KLF15 (1.00, + [-,-]), KLF1 (1.00, - [-,+]), SP9 (1.00, - [-,+]), WT1 (1.00, + [-,-]), KLF10 (1.00, - [-,+]), KLF16 (1.00, - [-,+]), KLF13 (1.00, + [-,-]), 
ZNF532	chr18	21276670	chr18	21186510	21187011	1	ZNF786 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), STAT2 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF181 (1.00, + [+,+]), ZNF124 (1.00, + [+,+]), ZNF121 (1.00, - [+,-]), ZNF189 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), GTF3A (1.00, + [+,+]), BCL11A (1.00, + [+,+]), MAZ (1.00, - [+,-]), 
ZNF532	chr18	21276670	chr18	21262553	21263054	1	ZNF774 (1.00, + [+,+]), ZNF436 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF571 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), 
MRO	chr18	31564283	chr18	31392004	31392505	1	ZNF846 (1.00, - [+,-]), ZNF774 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF283 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF30 (1.00, + [+,+]), ZNF304 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), PATZ1 (1.00, - [+,-]), DNMT1 (1.00, + [+,+]), KLF1 (1.00, - [+,-]), MAZ (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZFP64 (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), ZBTB7C (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZFX (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), SP5 (1.00, + [+,+]), KLF7 (1.00, - [+,-]), 
ST8SIA5	chr18	35685523	chr18	35685350	35685851	1	ZNF84 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF283 (1.00, - [+,-]), ZNF571 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF484 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF132 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ETS2 (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), ZNF181 (1.00, - [+,-]), ZNF121 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), ZNF263 (1.00, - [+,-]), ZNF23 (1.00, - [+,-]), 
ST8SIA5	chr18	35685523	chr18	35686043	35686544	1	ZSCAN30 (1.00, - [+,-]), ZNF860 (1.00, - [+,-]), ZNF846 (1.00, + [+,+]), ZNF786 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF530 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF37A (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), PATZ1 (1.00, - [+,-]), KLF7 (1.00, + [+,+]), DNMT1 (1.00, - [+,-]), GTF2I (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), SP2 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), SP7 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZBTB7C (1.00, - [+,-]), ZFP64 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), ZFX (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), ZNF219 (1.00, - [+,-]), ZNF23 (1.00, - [+,-]), ZNF263 (1.00, - [+,-]), KLF5 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), MAZ (1.00, - [+,-]), KLF9 (1.00, + [+,+]), 
SETBP1	chr18	37753831	chr18	37598838	37599339	1	ZNF77 (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), ZFP69B (1.00, + [+,+]), BCL11A (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), ZNF182 (1.00, - [+,-]), 
SETBP1	chr18	37753831	chr18	37643995	37644496	1	ZNF774 (1.00, + [+,+]), ZNF823 (1.00, + [+,+]), ZNF527 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF30 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF596 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), MZF1 (1.00, + [+,+]), 
CDH2	chr18	54264831	chr18	54303833	54304334	1	ZNF169 (1.00, + [+,+]), ZFP14 (1.00, - [+,-]), 
SPIRE1	chr18	73300530	chr18	72969008	72969509	1	ZNF846 (1.00, + [-,-]), ZNF776 (1.00, - [-,+]), ZNF571 (1.00, - [-,+]), ZNF543 (1.00, - [-,+]), ZNF566 (1.00, - [-,+]), ZNF682 (1.00, - [-,+]), ZNF658 (1.00, + [-,-]), ZNF596 (1.00, + [-,-]), ZNF770 (1.00, - [-,+]), ZNF341 (1.00, + [-,-]), ZNF283 (1.00, + [-,-]), ZNF30 (1.00, + [-,-]), ZNF304 (1.00, - [-,+]), ZNF441 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), VEZF1 (1.00, - [-,+]), WT1 (1.00, - [-,+]), ZFP57 (1.00, - [-,+]), ZBTB7C (1.00, - [-,+]), KLF10 (1.00, + [-,-]), KLF1 (1.00, - [-,+]), KLF13 (1.00, - [-,+]), KLF15 (1.00, + [-,-]), KLF16 (1.00, - [-,+]), KLF4 (1.00, + [-,-]), KLF5 (1.00, + [-,-]), KLF9 (1.00, + [-,-]), KLF7 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), SP7 (1.00, - [-,+]), SP8 (1.00, + [-,-]), ZNF23 (1.00, + [-,-]), ZNF267 (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), ZNF219 (1.00, - [-,+]), ZFY (1.00, - [-,+]), ZFX (1.00, - [-,+]), 
MIDN	chr19	1031013	chr19	1016925	1017426	1	ZNF846 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF513 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), ZNF189 (1.00, + [+,+]), 
ZNF559	chr19	9115861	chr19	9110913	9111414	1	ZNF846 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF823 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF571 (1.00, + [+,+]), ZNF658 (1.00, - [+,-]), ZNF682 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF304 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF394 (1.00, - [+,-]), ZNF441 (1.00, + [+,+]), ZNF283 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), KLF15 (1.00, - [+,-]), KLF10 (1.00, - [+,-]), KLF1 (1.00, - [+,-]), KLF16 (1.00, - [+,-]), KLF4 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), MAZ (1.00, + [+,+]), SP4 (1.00, - [+,-]), SP2 (1.00, + [+,+]), SP1 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), SP9 (1.00, + [+,+]), SP8 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZFP64 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), ZFP28 (1.00, + [+,+]), ZNF121 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), RBAK (1.00, + [+,+]), KLF9 (1.00, - [+,-]), KLF7 (1.00, + [+,+]), KLF13 (1.00, - [+,-]), 
COL5A3	chr19	9759126	chr19	9626790	9627291	1	ZNF84 (1.00, + [-,-]), ZNF774 (1.00, - [-,+]), ZNF846 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF181 (1.00, - [-,+]), ZNF205 (1.00, - [-,+]), ZNF189 (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), STAT2 (1.00, - [-,+]), 
OLFM2	chr19	9663466	chr19	9626790	9627291	1	ZNF84 (1.00, + [-,-]), ZNF774 (1.00, - [-,+]), ZNF846 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF181 (1.00, - [-,+]), ZNF205 (1.00, - [-,+]), ZNF189 (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), STAT2 (1.00, - [-,+]), 
COL5A3	chr19	9759126	chr19	9638568	9639069	1	ZNF774 (1.00, + [-,-]), ZNF786 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF281 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF444 (1.00, - [-,+]), SP7 (1.00, - [-,+]), ZNF181 (1.00, - [-,+]), ZNF121 (1.00, + [-,-]), MAZ (1.00, - [-,+]), ETS2 (1.00, - [-,+]), 
OLFM2	chr19	9663466	chr19	9638568	9639069	1	ZNF774 (1.00, + [-,-]), ZNF786 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF281 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF444 (1.00, - [-,+]), SP7 (1.00, - [-,+]), ZNF181 (1.00, - [-,+]), ZNF121 (1.00, + [-,-]), MAZ (1.00, - [-,+]), ETS2 (1.00, - [-,+]), 
LDLR	chr19	10851911	chr19	10852595	10853096	1	ZSCAN22 (1.00, - [+,-]), ZNF776 (1.00, - [+,-]), ZNF846 (1.00, + [+,+]), ZNF774 (1.00, - [+,-]), ZNF311 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF658 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZFP64 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), SP7 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), 
LGI4	chr19	34562339	chr19	34450137	34450638	1	ZSCAN22 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF860 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF682 (1.00, + [+,+]), ZNF658 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF37A (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF566 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), KLF1 (1.00, - [+,-]), GTF2I (1.00, - [+,-]), KLF9 (1.00, + [+,+]), MAZ (1.00, - [+,-]), MZF1 (1.00, - [+,-]), KLF10 (1.00, + [+,+]), SP2 (1.00, - [+,-]), SALL4 (1.00, - [+,-]), RBAK (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), SP7 (1.00, + [+,+]), WT1 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), ZFP69B (1.00, - [+,-]), ZFP64 (1.00, - [+,-]), ZFX (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), 
LGI4	chr19	34562339	chr19	34476215	34476716	1	ZNF84 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF530 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF682 (1.00, + [+,+]), ZNF658 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF484 (1.00, + [+,+]), CTCFL (1.00, + [+,+]), GTF3A (1.00, - [+,-]), CTCF (1.00, + [+,+]), ZFP69B (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), ZFP14 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF267 (1.00, - [+,-]), 
LGI4	chr19	34562339	chr19	34560742	34561243	1	ZSCAN22 (1.00, + [+,+]), TCF12 (1.00, + [+,+]), 
LGI4	chr19	34562339	chr19	34690558	34691059	1	ZNF846 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZNF263 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), LYL1 (1.00, + [+,+]), MZF1 (1.00, - [+,-]), ETS2 (1.00, + [+,+]), 
IGFL4	chr19	46152689	chr19	46117155	46117656	1	ZNF354C (1.00, + [-,-]), ZNF441 (1.00, + [-,-]), ZNF283 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF571 (1.00, + [-,-]), ZNF658 (1.00, - [-,+]), ZNF682 (1.00, - [-,+]), ZNF766 (1.00, + [-,-]), ZNF304 (1.00, + [-,-]), SP1 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), KLF7 (1.00, + [-,-]), KLF5 (1.00, - [-,+]), KLF9 (1.00, - [-,+]), KLF1 (1.00, - [-,+]), KLF4 (1.00, - [-,+]), KLF11 (1.00, - [-,+]), KLF10 (1.00, - [-,+]), DNMT1 (1.00, + [-,-]), SP7 (1.00, - [-,+]), ZBTB7C (1.00, + [-,-]), WT1 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZFX (1.00, + [-,-]), SP4 (1.00, - [-,+]), 
IGFL4	chr19	46152689	chr19	46187561	46188062	1	ZNF169 (1.00, - [+,-]), 
DBP	chr19	48629776	chr19	48688134	48688635	1	ZNF766 (1.00, + [-,-]), ZNF398 (1.00, - [-,+]), ZNF436 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), VEZF1 (1.00, - [-,+]), ZBTB17 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), ZNF132 (1.00, + [-,-]), ZNF202 (1.00, + [-,-]), RBAK (1.00, + [-,-]), SALL2 (1.00, + [-,-]), TCF12 (1.00, + [-,-]), KLF11 (1.00, + [-,-]), MAZ (1.00, - [-,+]), 
FTL	chr19	48948156	chr19	48908130	48908631	1	ZNF774 (1.00, - [-,+]), ZNF513 (1.00, - [-,+]), ZNF613 (1.00, - [-,+]), ZNF658 (1.00, - [-,+]), ZNF384 (1.00, + [-,-]), ZNF770 (1.00, - [-,+]), ZNF121 (1.00, + [-,-]), ZNF181 (1.00, - [-,+]), ZNF182 (1.00, - [-,+]), ZFP28 (1.00, - [-,+]), PRDM6 (1.00, - [-,+]), STAT2 (1.00, + [-,-]), ZFP14 (1.00, + [-,-]), 
ATP13A4	chr2	4399538	chr2	4365662	4366163	1	ZNF860 (1.00, - [-,+]), ZNF823 (1.00, - [-,+]), ZNF311 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF766 (1.00, + [-,-]), ZNF394 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), ZNF169 (1.00, + [-,-]), ZNF124 (1.00, - [-,+]), RBAK (1.00, - [-,+]), ETS2 (1.00, - [-,+]), 
OPA1	chr2	4365184	chr2	4365662	4366163	1	ZNF860 (1.00, + [+,+]), ZNF823 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF766 (1.00, - [+,-]), ZNF394 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF124 (1.00, + [+,+]), RBAK (1.00, + [+,+]), ETS2 (1.00, + [+,+]), 
ARPP21	chr2	12112162	chr2	12002865	12003366	1	ZNF774 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), PRDM6 (1.00, - [+,-]), BCL11A (1.00, + [+,+]), 
THRB	chr2	23173490	chr2	22987112	22987613	1	ZFP28 (1.00, + [+,+]), CTCF (1.00, - [+,-]), IRF2 (1.00, - [+,-]), ETS2 (1.00, - [+,-]), 
THRB	chr2	23173490	chr2	23171387	23171888	1	ZNF786 (1.00, + [-,-]), ZNF354C (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), ZNF205 (1.00, + [-,-]), CTCFL (1.00, + [-,-]), 
THRB	chr2	23173490	chr2	23367308	23367809	1	ZNF766 (1.00, + [+,+]), ZNF613 (1.00, + [+,+]), ZNF384 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZBTB7A (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), 
TBC1D5	chr2	29963972	chr2	29964231	29964732	1	ZNF846 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF566 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF77 (1.00, - [+,-]), ZNF281 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZNF132 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), KLF7 (1.00, + [+,+]), KLF4 (1.00, + [+,+]), 
PLOD2	chr2	48322002	chr2	48321648	48322149	1	ZSCAN22 (1.00, - [+,-]), ZNF846 (1.00, - [+,-]), ZNF394 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF23 (1.00, - [+,-]), ZFP64 (1.00, - [+,-]), SP5 (1.00, - [+,-]), KLF11 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), ZBTB7C (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), 
PLOD2	chr2	48322002	chr2	48322396	48322897	1	ZNF169 (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), 
PLSCR4	chr2	48420206	chr2	48667461	48667962	1	ZNF613 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), STAT2 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), IRF2 (1.00, - [+,-]), 
KCNMB2	chr2	83939793	chr2	83853705	83854206	1	ZNF823 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), 
KCNMB2	chr2	83939793	chr2	83912599	83913100	1	ZNF557 (1.00, - [-,+]), ZNF37A (1.00, - [-,+]), RREB1 (1.00, - [-,+]), 
TRANK1	chr2	92367471	chr2	92366309	92366810	1	ZSCAN30 (1.00, - [+,-]), ZNF846 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF566 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF124 (1.00, + [+,+]), ZNF189 (1.00, - [+,-]), ZFP64 (1.00, + [+,+]), 
KLHL18	chr2	103284653	chr2	103367351	103367852	1	ZNF613 (1.00, - [+,-]), ZNF596 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZNF121 (1.00, + [+,+]), ZNF182 (1.00, - [+,-]), ZFP28 (1.00, - [+,-]), 
IL17RB	chr2	110036536	chr2	110072886	110073387	1	ZNF846 (1.00, + [-,-]), ZNF786 (1.00, + [-,-]), ZNF774 (1.00, + [-,-]), ZNF823 (1.00, - [-,+]), ZNF394 (1.00, + [-,-]), ZNF304 (1.00, + [-,-]), ZNF311 (1.00, - [-,+]), ZNF566 (1.00, + [-,-]), ZNF530 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), ZNF341 (1.00, - [-,+]), ZNF484 (1.00, + [-,-]), ZNF283 (1.00, - [-,+]), ZNF467 (1.00, + [-,-]), ZNF441 (1.00, + [-,-]), KLF5 (1.00, + [-,-]), SP9 (1.00, + [-,-]), KLF15 (1.00, - [-,+]), KLF1 (1.00, - [-,+]), KLF10 (1.00, - [-,+]), KLF13 (1.00, - [-,+]), KLF2 (1.00, + [-,-]), KLF16 (1.00, - [-,+]), KLF4 (1.00, + [-,-]), MAZ (1.00, + [-,-]), SP4 (1.00, + [-,-]), SP2 (1.00, + [-,-]), SP1 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), KLF9 (1.00, - [-,+]), KLF7 (1.00, + [-,-]), ZNF132 (1.00, - [-,+]), ZNF219 (1.00, - [-,+]), ZBTB17 (1.00, - [-,+]), SP8 (1.00, + [-,-]), VEZF1 (1.00, - [-,+]), WT1 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), 
IL17RB	chr2	110036536	chr2	110073921	110074422	1	ZNF77 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), 
DENND6A	chr2	113831073	chr2	113892959	113893460	1	ZNF846 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF436 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF548 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), 
TAFA4	chr2	125075641	chr2	125075468	125075969	1	ZNF846 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF394 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF530 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), CTCF (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), 
FOXP1	chr2	127663857	chr2	127110924	127111425	1	ZNF682 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), STAT2 (1.00, - [+,-]), MAZ (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), 
FOXP1	chr2	127663857	chr2	127665779	127666280	1	ZSCAN22 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF30 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), ZNF267 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), SALL4 (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), GTF2I (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), CTCFL (1.00, - [+,-]), ZNF219 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), 
CRBN	chr2	134512672	chr2	134148973	134149474	1	ZNF786 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), STAT2 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), 
