Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
KIAA1958	chr15	30256802	chr15	30271594	30272095	0.9054	CPEB1 (1.00, + [-,-]), ZNF649 (1.00, + [-,-]), ZNF169 (0.97, + [-,-]), 
KIAA1958	chr15	30256802	chr15	30340133	30340634	0.7798	ZNF398 (0.99, - [+,-]), ZNF202 (0.92, + [+,+]), ZNF770 (0.92, + [+,+]), VEZF1 (0.92, + [+,+]), ZNF846 (0.90, - [+,-]), ZNF557 (0.89, - [+,-]), ZNF823 (0.84, + [+,+]), ZNF267 (0.83, - [+,-]), ZNF132 (0.74, - [+,-]), ZNF30 (0.74, + [+,+]), 
KIAA1958	chr15	30256802	chr15	30340795	30341296	0.9892	ZNF283 (0.99, + [+,+]), KLF5 (0.97, + [+,+]), ZNF543 (0.96, + [+,+]), ZNF786 (0.93, + [+,+]), ZNF30 (0.92, + [+,+]), ZBTB17 (0.90, + [+,+]), ZNF467 (0.90, + [+,+]), KLF1 (0.84, - [+,-]), PRDM9 (0.79, - [+,-]), ZNF219 (0.77, + [+,+]), ZNF571 (0.74, - [+,-]), KLF7 (0.74, + [+,+]), KLF4 (0.72, - [+,-]), 
PTPN3	chr15	33400931	chr15	33413589	33414090	0.7336	STAT2 (1.00, - [+,-]), ARID3A (1.00, - [+,-]), CPEB1 (0.99, - [+,-]), ZNF22 (0.98, + [+,+]), ZNF202 (0.97, + [+,+]), ZNF467 (0.84, - [+,-]), 
PTPN3	chr15	33400931	chr15	33458636	33459137	0.8798	ZNF557 (0.77, - [+,-]), 
PTPN3	chr15	33400931	chr15	33495810	33496311	0.862	ZNF766 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF557 (0.99, - [+,-]), ZNF774 (0.97, - [+,-]), ZFY (0.89, + [+,+]), SALL2 (0.73, - [+,-]), 
PTPN3	chr15	33400931	chr15	33585031	33585532	0.8486	ZNF846 (0.84, + [-,-]), ZNF548 (0.77, - [-,+]), ZNF311 (0.77, - [-,+]), ZNF770 (0.76, - [-,+]), WT1 (0.73, - [-,+]), 
PTPN3	chr15	33400931	chr15	33658876	33659377	0.8226	ZNF169 (0.79, + [+,+]), 
PTPN3	chr15	33400931	chr15	33676124	33676625	0.8546	ZNF467 (0.87, - [+,-]), 
PTPN3	chr15	33400931	chr15	33914932	33915433	0.8516	ZNF384 (0.96, - [+,-]), ZNF613 (0.95, - [+,-]), ZNF169 (0.90, - [+,-]), PRDM6 (0.80, - [+,-]), 
PLPPR1	chr15	41870727	chr15	42223023	42223524	0.8774	ZNF384 (0.96, - [+,-]), ZNF22 (0.94, + [+,+]), PRDM6 (0.91, - [+,-]), FOS (0.87, + [+,+]), ZNF182 (0.86, - [+,-]), FOSL2 (0.83, + [+,+]), ZNF613 (0.80, - [+,-]), ZNF557 (0.78, - [+,-]), NFE2L1 (0.75, + [+,+]), 
TGFBR1	chr15	43812644	chr15	43858838	43859339	0.8894	ZNF354C (0.98, + [+,+]), ARID3A (0.93, + [+,+]), PRDM6 (0.93, + [+,+]), 
TGFBR1	chr15	43812644	chr15	43893159	43893660	0.8712	ZNF557 (0.77, + [-,-]), 
TGFBR1	chr15	43812644	chr15	43920038	43920539	0.8592	PRDM9 (0.82, - [+,-]), ZNF132 (0.70, - [+,-]), 
ANKS6	chr15	44120505	chr15	44160237	44160738	0.743	ZNF281 (1.00, - [-,+]), ARID3A (0.99, + [-,-]), ZNF557 (0.99, + [-,-]), ZNF205 (0.95, - [-,+]), VEZF1 (0.88, - [-,+]), ZNF467 (0.76, + [-,-]), 
GALNT12	chr15	44110046	chr15	44160237	44160738	0.8798	ZNF281 (1.00, - [-,+]), ARID3A (0.99, + [-,-]), ZNF557 (0.99, + [-,-]), ZNF205 (0.95, - [-,+]), VEZF1 (0.88, - [-,+]), ZNF467 (0.76, + [-,-]), 
ANKS6	chr15	44120505	chr15	44493522	44494023	0.8042	ZNF846 (1.00, - [+,-]), ZNF786 (0.98, - [+,-]), ZNF77 (0.97, - [+,-]), ZNF263 (0.84, - [+,-]), ZNF557 (0.83, - [+,-]), ZNF770 (0.80, + [+,+]), ZNF202 (0.80, + [+,+]), 
LOC699778	chr15	49539116	chr15	49590672	49591173	0.7406	CTCFL (0.93, - [+,-]), ZNF557 (0.86, - [+,-]), ZNF467 (0.82, - [+,-]), ZNF77 (0.82, - [+,-]), ZNF205 (0.75, + [+,+]), 
ELAVL2	chr15	59867984	chr15	59683411	59683912	0.8012	CPEB1 (1.00, + [-,-]), PRDM6 (1.00, + [-,-]), ZNF124 (0.98, + [-,-]), ARID3A (0.91, + [-,-]), 
ELAVL2	chr15	59867984	chr15	59867316	59867817	0.8256	ZNF84 (1.00, - [+,-]), HOXC5 (0.99, - [+,-]), ZNF219 (0.99, + [+,+]), KLF10 (0.96, + [+,+]), KLF2 (0.94, + [+,+]), SALL2 (0.93, + [+,+]), ZNF786 (0.92, - [+,-]), ZNF444 (0.90, - [+,-]), ZNF770 (0.88, + [+,+]), KLF16 (0.86, + [+,+]), ZNF197 (0.84, - [+,-]), KLF1 (0.70, + [+,+]), 
SLC24A2	chr15	63856732	chr15	63833565	63834066	0.8904	TAL1 (0.98, + [+,+]), ZNF649 (0.90, + [+,+]), ZNF79 (0.74, - [+,-]), 
SLC24A2	chr15	63856732	chr15	63856415	63856916	0.9876	GTF2I (0.94, - [+,-]), ZNF30 (0.90, + [+,+]), VEZF1 (0.80, + [+,+]), ZNF596 (0.80, + [+,+]), ZNF860 (0.77, + [+,+]), ZNF548 (0.72, + [+,+]), 
SLC24A2	chr15	63856732	chr15	64029471	64029972	0.9172	ZNF557 (0.88, + [+,+]), BCL11A (0.87, + [+,+]), ARID3A (0.73, + [+,+]), 
SLC24A2	chr15	63856732	chr15	64048149	64048650	0.8404	ZNF77 (0.81, - [+,-]), 
SLC24A2	chr15	63856732	chr15	64078289	64078790	0.9362	SALL2 (0.87, + [+,+]), 
SLC24A2	chr15	63856732	chr15	64149927	64150428	0.9136	ZNF484 (0.75, - [+,-]), 
GLIS3	chr15	79534228	chr15	79604834	79605335	0.9994	ZNF774 (0.92, - [+,-]), ZNF22 (0.91, + [+,+]), 
GLIS3	chr15	79534228	chr15	79604202	79604703	0.9936	ZNF649 (1.00, - [+,-]), TBPL2 (1.00, - [+,-]), CPEB1 (1.00, - [+,-]), ZNF22 (0.99, + [+,+]), 
GLIS3	chr15	79534228	chr15	79669169	79669670	0.9402	ZNF557 (1.00, - [+,-]), ZNF37A (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF71 (0.85, + [+,+]), ZNF860 (0.77, + [+,+]), ZNF180 (0.72, - [+,-]), ZNF398 (0.71, + [+,+]), 
RFX3	chr15	80346401	chr15	80192600	80193101	0.8842	ZNF823 (1.00, - [+,-]), ZNF77 (1.00, - [+,-]), SALL2 (0.95, - [+,-]), ZNF557 (0.95, - [+,-]), ZNF649 (0.94, - [+,-]), 
PIP5K1B	chr15	84148722	chr15	84233780	84234281	0.8682	ZNF557 (1.00, - [+,-]), ZNF22 (1.00, + [+,+]), FOXI3 (1.00, + [+,+]), ZNF181 (0.76, - [+,-]), 
MAMDC2	chr15	85466077	chr15	85942552	85943053	0.8244	ZNF354C (1.00, + [+,+]), ZNF467 (0.93, + [+,+]), ZNF132 (0.87, - [+,-]), ARID3A (0.72, + [+,+]), 
TRPM3	chr15	86539156	chr15	86524574	86525075	0.9212	PRDM6 (1.00, + [-,-]), ZNF77 (0.96, + [-,-]), ZKSCAN2 (0.75, + [-,-]), 
TRPM3	chr15	86539156	chr15	86539122	86539623	0.8896	SALL4 (1.00, - [+,-]), ZBTB17 (0.99, + [+,+]), ZNF169 (0.98, + [+,+]), ZNF596 (0.96, + [+,+]), VEZF1 (0.94, + [+,+]), ZNF22 (0.82, + [+,+]), ZNF341 (0.81, + [+,+]), ZNF263 (0.72, + [+,+]), 
RORB	chr15	89924842	chr15	89926734	89927235	0.8634	ZNF398 (1.00, - [+,-]), ZNF71 (0.98, - [+,-]), SMAD1 (0.97, - [+,-]), SALL2 (0.96, + [+,+]), ZNF484 (0.96, - [+,-]), ZNF182 (0.95, + [+,+]), ZNF341 (0.88, - [+,-]), 
PCSK5	chr15	91310278	chr15	91570143	91570644	0.708	TBPL2 (1.00, - [+,-]), ZNF649 (1.00, - [+,-]), ZNF22 (0.99, + [+,+]), ZNF770 (0.99, + [+,+]), ZNF354C (0.94, - [+,-]), 
PCSK5	chr15	91310278	chr15	91596108	91596609	0.768	ZNF182 (1.00, - [+,-]), 
PRUNE2	chr15	92310785	chr15	92219248	92219749	0.8826	ZNF557 (0.98, - [+,-]), ZFP28 (0.95, + [+,+]), ZNF26 (0.93, - [+,-]), PRDM6 (0.90, + [+,+]), RBAK (0.81, - [+,-]), 
PRUNE2	chr15	92310785	chr15	92310032	92310533	0.897	ZNF846 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF774 (0.99, + [+,+]), VEZF1 (0.99, + [+,+]), ZNF169 (0.97, + [+,+]), ZNF77 (0.95, - [+,-]), ZNF786 (0.93, - [+,-]), ZNF571 (0.91, - [+,-]), ARID3A (0.89, - [+,-]), ZNF22 (0.87, + [+,+]), PRDM6 (0.83, + [+,+]), 
PRUNE2	chr15	92310785	chr15	92310773	92311274	0.9232	MAZ (0.91, - [+,-]), ZNF304 (0.85, - [+,-]), ZNF398 (0.84, - [+,-]), ZNF846 (0.81, - [+,-]), ZNF30 (0.78, + [+,+]), KLF9 (0.75, + [+,+]), KLF4 (0.73, - [+,-]), VEZF1 (0.73, + [+,+]), 
PRUNE2	chr15	92310785	chr15	92322334	92322835	0.8864	IRX6 (0.99, + [+,+]), ZNF22 (0.98, - [+,-]), ZNF557 (0.93, + [+,+]), 
FRMD3	chr15	98843168	chr15	98698409	98698910	0.8038	ZNF169 (0.86, + [-,-]), ZNF77 (0.78, + [-,-]), ZNF649 (0.74, + [-,-]), 
FRMD3	chr15	98843168	chr15	98762069	98762570	0.8644	ZNF557 (0.97, + [+,+]), SALL2 (0.92, + [+,+]), FOXI3 (0.76, - [+,-]), 
FRMD3	chr15	98843168	chr15	98778364	98778865	0.897	PRDM6 (0.79, + [+,+]), HDX (0.74, + [+,+]), 
FRMD3	chr15	98843168	chr15	98843249	98843750	0.714	ZNF543 (0.98, + [+,+]), ZNF311 (0.88, + [+,+]), ZSCAN30 (0.86, + [+,+]), ZNF30 (0.85, + [+,+]), ZNF823 (0.83, - [+,-]), ZNF658 (0.78, + [+,+]), ZNF774 (0.78, + [+,+]), 
GKAP1	chr15	99129955	chr15	99141206	99141707	0.7374	ZNF30 (0.95, + [+,+]), VEZF1 (0.88, + [+,+]), KLF1 (0.84, - [+,-]), WT1 (0.80, + [+,+]), ZNF846 (0.80, - [+,-]), ZNF304 (0.80, - [+,-]), ZNF219 (0.78, + [+,+]), ZNF444 (0.76, + [+,+]), ZNF267 (0.75, - [+,-]), ZBTB17 (0.74, + [+,+]), ZNF530 (0.73, - [+,-]), KLF10 (0.72, - [+,-]), 
GOLM1	chr15	101301528	chr15	101243713	101244214	0.9064	ZNF169 (1.00, - [+,-]), HLX (0.89, - [+,-]), 
GOLM1	chr15	101301528	chr15	101308120	101308621	0.8962	ZNF341 (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), ZNF398 (1.00, + [+,+]), VEZF1 (0.98, - [+,-]), ZNF121 (0.98, - [+,-]), ZNF181 (0.96, + [+,+]), PRDM9 (0.92, + [+,+]), ZBTB17 (0.90, - [+,-]), ZNF263 (0.89, - [+,-]), ZNF180 (0.84, - [+,-]), STAT2 (0.77, - [+,-]), ZNF197 (0.76, - [+,-]), ZNF182 (0.73, - [+,-]), 
GOLM1	chr15	101301528	chr15	101308647	101309148	0.8898	ZNF181 (1.00, + [+,+]), ARID3A (1.00, - [+,-]), ZNF613 (0.98, - [+,-]), ZNF770 (0.98, + [+,+]), STAT2 (0.94, - [+,-]), ZNF22 (0.90, + [+,+]), 
DAPK1	chr15	102623767	chr15	102708145	102708646	0.8864	HDX (0.98, - [-,+]), ZNF354C (0.98, + [-,-]), ZNF22 (0.78, - [-,+]), 
DIRAS2	chr15	105661585	chr15	105184100	105184601	0.9236	ZNF197 (0.99, - [+,-]), HOXC5 (0.90, + [+,+]), TAL1 (0.90, + [+,+]), 
LOC711939	chr15	110202272	chr15	110534367	110534868	0.7532	STAT2 (1.00, - [-,+]), PRDM6 (0.99, + [-,-]), HOXC5 (0.97, - [-,+]), ZNF649 (0.72, + [-,-]), 
LOC719477	chr15	110833103	chr15	110831300	110831801	0.9332	CTCFL (1.00, - [+,-]), ZNF846 (1.00, - [+,-]), ZNF394 (0.98, + [+,+]), ZNF311 (0.91, + [+,+]), 
LOC719477	chr15	110833103	chr15	110830715	110831216	0.8906	ZNF846 (1.00, - [+,-]), ZNF566 (0.99, - [+,-]), ZNF304 (0.97, + [+,+]), ZNF770 (0.96, + [+,+]), ZFX (0.81, + [+,+]), ZFP57 (0.76, - [+,-]), 
PTCH1	chr15	112307674	chr15	112295681	112296182	0.8354	ZNF557 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZFY (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF181 (1.00, - [+,-]), KLF2 (1.00, - [+,-]), ZBTB17 (0.92, - [+,-]), 
WSCD1	chr16	5838428	chr16	5712939	5713440	0.762	ZNF596 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), KLF9 (1.00, - [+,-]), ZNF530 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), ZNF79 (0.99, + [+,+]), VEZF1 (0.99, - [+,-]), ZNF384 (0.98, - [+,-]), ZFP28 (0.96, - [+,-]), KLF16 (0.93, + [+,+]), ZBTB17 (0.88, - [+,-]), KLF10 (0.86, + [+,+]), ZNF557 (0.79, - [+,-]), KLF1 (0.72, + [+,+]), ZNF823 (0.72, + [+,+]), 
WSCD1	chr16	5838428	chr16	5714129	5714630	0.8674	ZNF557 (1.00, - [+,-]), ZNF649 (0.97, - [+,-]), ZNF354C (0.91, - [+,-]), 
WSCD1	chr16	5838428	chr16	5721307	5721808	0.8782	ZNF263 (1.00, + [+,+]), ZNF766 (0.70, - [+,-]), 
WSCD1	chr16	5838428	chr16	5788493	5788994	0.9058	ZNF823 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), KLF5 (1.00, + [+,+]), ZNF304 (0.99, + [+,+]), ZBTB17 (0.89, + [+,+]), ZNF79 (0.89, + [+,+]), 
WSCD1	chr16	5838428	chr16	5877268	5877769	0.9078	ZNF354C (1.00, - [+,-]), STAT2 (1.00, - [+,-]), ZNF22 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), LYL1 (0.99, + [+,+]), ZNF770 (0.99, + [+,+]), ZNF37A (0.99, - [+,-]), ZNF484 (0.97, + [+,+]), ZNF182 (0.83, - [+,-]), ZNF766 (0.79, - [+,-]), ZBTB17 (0.77, + [+,+]), ZFP28 (0.75, + [+,+]), 
WSCD1	chr16	5838428	chr16	6026639	6027140	0.844	CPEB1 (0.99, - [+,-]), ZNF79 (0.98, + [+,+]), PRDM6 (0.94, - [+,-]), ZNF394 (0.89, + [+,+]), ZNF182 (0.89, - [+,-]), ZNF197 (0.77, + [+,+]), 
ATP1B2	chr16	7429245	chr16	7428856	7429357	0.9064	KLF4 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF658 (1.00, + [+,+]), ZNF197 (1.00, + [+,+]), ZNF132 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), KLF7 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF169 (0.99, + [+,+]), ZBTB17 (0.99, + [+,+]), SALL2 (0.99, + [+,+]), ZNF774 (0.99, + [+,+]), ZNF180 (0.98, + [+,+]), ZNF441 (0.95, - [+,-]), ZNF770 (0.91, - [+,-]), ZNF202 (0.91, + [+,+]), ZNF341 (0.90, + [+,+]), KLF1 (0.88, - [+,-]), SP7 (0.74, + [+,+]), 
DNAH2	chr16	7504177	chr16	7601960	7602461	0.9772	ZNF121 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), PRDM6 (0.95, - [+,-]), KLF4 (0.91, + [+,+]), ZNF79 (0.91, + [+,+]), ZNF484 (0.90, + [+,+]), ZNF22 (0.89, + [+,+]), ZNF770 (0.82, + [+,+]), 
PIGL	chr16	16175031	chr16	16176894	16177395	0.8672	ZNF846 (0.97, + [-,-]), SALL2 (0.94, - [-,+]), ZNF770 (0.85, - [-,+]), ZFP64 (0.83, + [-,-]), ZFY (0.81, + [-,-]), ZFX (0.76, - [-,+]), ZNF219 (0.74, - [-,+]), 
UBB	chr16	16008876	chr16	16176894	16177395	1	ZNF846 (0.97, - [+,-]), SALL2 (0.94, + [+,+]), ZNF770 (0.85, + [+,+]), ZFP64 (0.83, - [+,-]), ZFY (0.81, - [+,-]), ZFX (0.76, + [+,+]), ZNF219 (0.74, + [+,+]), 
KSR1	chr16	23203493	chr16	23126557	23127058	0.7752	ZNF26 (0.91, - [+,-]), ZNF774 (0.85, + [+,+]), ZNF205 (0.81, - [+,-]), ZNF37A (0.75, + [+,+]), 
KSR1	chr16	23203493	chr16	23242180	23242681	0.8588	ZNF202 (0.80, + [+,+]), 
KSR1	chr16	23203493	chr16	23282661	23283162	0.855	ZNF37A (1.00, + [-,-]), ZNF846 (0.94, + [-,-]), ZNF84 (0.77, + [-,-]), ZNF557 (0.77, + [-,-]), 
AATF	chr16	34162528	chr16	34407487	34407988	0.7714	ZNF169 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF774 (0.91, - [+,-]), 
SEPTIN4	chr16	38261428	chr16	38273273	38273774	0.975	KLF4 (1.00, - [+,-]), SALL2 (0.93, + [+,+]), ZNF283 (0.92, + [+,+]), VEZF1 (0.92, + [+,+]), ZNF304 (0.92, - [+,-]), ZSCAN30 (0.92, + [+,+]), ZBTB17 (0.91, + [+,+]), ZNF267 (0.88, - [+,-]), ZFY (0.88, - [+,-]), ZNF846 (0.86, - [+,-]), SP7 (0.85, + [+,+]), SALL4 (0.85, - [+,-]), ZNF441 (0.77, - [+,-]), ZNF263 (0.75, - [+,-]), ZNF467 (0.72, + [+,+]), ZNF30 (0.71, + [+,+]), ZNF180 (0.71, - [+,-]), ZNF571 (0.71, - [+,-]), 
CA10	chr16	44609609	chr16	44575339	44575840	0.7836	ZNF649 (0.98, - [+,-]), 
CA10	chr16	44609609	chr16	44910920	44911421	0.8634	ZNF766 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF205 (1.00, - [+,-]), SALL2 (0.99, - [+,-]), ZNF26 (0.98, - [+,-]), ZNF467 (0.98, - [+,-]), ZNF341 (0.97, + [+,+]), 
PLXDC1	chr16	50259149	chr16	50220940	50221441	0.9784	ZFP28 (0.99, + [+,+]), 
STAT5B	chr16	53401909	chr16	53293243	53293744	0.7702	ZFP57 (0.91, - [+,-]), 
STAT5B	chr16	53401909	chr16	53436744	53437245	0.8384	KLF10 (1.00, + [+,+]), RREB1 (0.99, - [+,-]), KLF1 (0.99, + [+,+]), ZNF169 (0.96, - [+,-]), ZNF311 (0.95, - [+,-]), ZNF467 (0.88, - [+,-]), 
TEX2	chr16	60820181	chr16	60796365	60796866	0.8574	ZNF557 (0.94, - [+,-]), 
PRKCA	chr16	62679586	chr16	62808762	62809263	0.8738	ETS2 (0.98, + [+,+]), NFE2L1 (0.97, + [+,+]), ZNF22 (0.95, + [+,+]), FOS (0.83, + [+,+]), 
ABCA6	chr16	65454205	chr16	65146306	65146807	0.891	ARID3A (1.00, + [+,+]), TAL1 (0.97, + [+,+]), 
ABCA9	chr16	65371311	chr16	65146306	65146807	0.8826	ARID3A (1.00, + [+,+]), TAL1 (0.97, + [+,+]), 
ABCA6	chr16	65454205	chr16	65484164	65484665	0.7652	TAL1 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), ZNF169 (0.99, + [-,-]), ZNF613 (0.99, + [-,-]), ZNF182 (0.97, + [-,-]), HLX (0.93, - [-,+]), PRDM6 (0.92, + [-,-]), HOXC5 (0.85, - [-,+]), ARID3A (0.77, + [-,-]), ZNF121 (0.71, + [-,-]), 
ABCA9	chr16	65371311	chr16	65484164	65484665	0.7116	TAL1 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), ZNF169 (0.99, + [-,-]), ZNF613 (0.99, + [-,-]), ZNF182 (0.97, + [-,-]), HLX (0.93, - [-,+]), PRDM6 (0.92, + [-,-]), HOXC5 (0.85, - [-,+]), ARID3A (0.77, + [-,-]), ZNF121 (0.71, + [-,-]), 
MGAT5B	chr16	73253758	chr16	73138737	73139238	0.9798	ZSCAN22 (0.84, + [-,-]), ZNF543 (0.82, + [-,-]), ZNF267 (0.77, + [-,-]), 
MGAT5B	chr16	73253758	chr16	73299468	73299969	0.9208	CPEB1 (1.00, - [+,-]), ARID3A (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF557 (0.95, - [+,-]), 
MGAT5B	chr16	73253758	chr16	73336560	73337061	0.8954	GTF2I (1.00, + [+,+]), PRDM6 (1.00, - [+,-]), MAZ (1.00, + [+,+]), ZNF37A (1.00, - [+,-]), ZNF596 (0.92, - [+,-]), ZNF22 (0.88, + [+,+]), ZNF169 (0.87, - [+,-]), STAT2 (0.81, + [+,+]), ZNF132 (0.71, + [+,+]), 
TIMP2	chr16	75249759	chr16	75216686	75217187	0.878	ZNF202 (1.00, + [+,+]), ZNF770 (0.97, + [+,+]), 
TIMP2	chr16	75249759	chr16	75260489	75260990	0.8398	MZF1 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), KLF5 (1.00, + [+,+]), PRDM6 (0.99, - [+,-]), ZNF774 (0.99, - [+,-]), KLF10 (0.97, + [+,+]), ZNF281 (0.96, + [+,+]), TCF12 (0.96, - [+,-]), ZNF613 (0.95, - [+,-]), ZNF530 (0.93, + [+,+]), ZBTB17 (0.93, - [+,-]), ZNF770 (0.91, + [+,+]), ZNF304 (0.88, + [+,+]), ZNF467 (0.80, - [+,-]), KLF2 (0.74, + [+,+]), ZNF384 (0.71, - [+,-]), 
SPATA13	chr17	3875583	chr17	3993680	3994181	0.9868	ZNF860 (1.00, - [+,-]), ZNF846 (0.97, - [+,-]), WT1 (0.95, - [+,-]), ZNF682 (0.93, + [+,+]), 
STARD13	chr17	12300987	chr17	12209156	12209657	0.9556	PRDM6 (0.97, + [+,+]), VEZF1 (0.92, + [+,+]), ZNF557 (0.84, - [+,-]), MZF1 (0.72, - [+,-]), 
STARD13	chr17	12300987	chr17	12337211	12337712	0.8444	ZFP28 (1.00, + [+,+]), ZNF22 (0.80, + [+,+]), 
STARD13	chr17	12300987	chr17	12364761	12365262	0.9032	ZFP57 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), PRDM9 (1.00, + [+,+]), ZNF846 (0.99, - [+,-]), MAZ (0.99, - [+,-]), ZNF304 (0.98, - [+,-]), SALL4 (0.93, - [+,-]), ZNF267 (0.92, - [+,-]), GTF2I (0.91, - [+,-]), ZFP64 (0.85, + [+,+]), ZNF530 (0.84, - [+,-]), VEZF1 (0.72, + [+,+]), 
STARD13	chr17	12300987	chr17	12364246	12364747	0.8186	ZNF846 (0.92, - [+,-]), ZNF180 (0.90, - [+,-]), SALL2 (0.86, + [+,+]), 
CCDC122	chr17	22441030	chr17	21836759	21837260	0.73	PRDM6 (0.93, - [-,+]), HOXC5 (0.82, - [-,+]), ZFP28 (0.79, + [-,-]), 
CCDC122	chr17	22441030	chr17	22177585	22178086	0.9244	ZNF132 (1.00, + [-,-]), ZNF79 (0.96, + [-,-]), IKZF2 (0.96, - [-,+]), ZNF205 (0.94, + [-,-]), PRDM6 (0.93, - [-,+]), ZNF22 (0.82, + [-,-]), ZNF557 (0.74, + [-,-]), 
SERP2	chr17	22927239	chr17	22593995	22594496	0.8134	ZFP28 (0.98, - [+,-]), ZNF37A (0.97, - [+,-]), CPEB1 (0.97, - [+,-]), 
SERP2	chr17	22927239	chr17	22847138	22847639	0.8552	PRDM6 (0.93, - [+,-]), ZNF169 (0.90, - [+,-]), ZNF530 (0.86, + [+,+]), 
LRCH1	chr17	25001475	chr17	25044530	25045031	0.7204	ZNF84 (1.00, - [+,-]), ZNF79 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF649 (0.91, + [+,+]), ZNF22 (0.80, - [+,-]), 
LRCH1	chr17	25001475	chr17	25074301	25074802	0.8538	CPEB1 (1.00, + [+,+]), TCF12 (0.99, + [+,+]), LYL1 (0.99, + [+,+]), ZNF22 (0.87, - [+,-]), TAL1 (0.75, + [+,+]), 
DACH1	chr17	53649269	chr17	53303932	53304433	0.7242	PRDM6 (0.98, + [+,+]), ZFP57 (0.92, + [+,+]), 
DACH1	chr17	53649269	chr17	53550564	53551065	0.9424	ZNF766 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), ZNF613 (1.00, + [-,-]), ARID3A (0.99, + [-,-]), ZNF26 (0.79, - [-,+]), ZNF205 (0.74, + [-,-]), 
DACH1	chr17	53649269	chr17	53647724	53648225	0.9564	ZNF543 (0.97, + [+,+]), ZNF202 (0.97, + [+,+]), ZNF571 (0.95, - [+,-]), ZNF311 (0.92, + [+,+]), ZNF846 (0.89, - [+,-]), ZNF30 (0.85, + [+,+]), ZNF566 (0.72, + [+,+]), 
DACH1	chr17	53649269	chr17	53648626	53649127	0.9928	ZNF394 (1.00, + [+,+]), ZNF658 (1.00, + [+,+]), ZBTB17 (0.98, + [+,+]), ZNF543 (0.98, + [+,+]), ZNF774 (0.97, + [+,+]), ZNF202 (0.97, + [+,+]), ZNF444 (0.96, + [+,+]), MAZ (0.94, + [+,+]), ZNF180 (0.88, + [+,+]), ZNF467 (0.88, + [+,+]), ZNF283 (0.87, + [+,+]), ZNF132 (0.86, + [+,+]), SALL4 (0.86, + [+,+]), SP7 (0.83, + [+,+]), PRDM6 (0.81, + [+,+]), VEZF1 (0.75, + [+,+]), ZNF169 (0.71, + [+,+]), ZSCAN30 (0.71, + [+,+]), 
HS6ST3	chr17	77851999	chr17	77933335	77933836	0.9396	ZNF766 (0.99, - [+,-]), ZNF770 (0.97, + [+,+]), ZNF121 (0.96, - [+,-]), ZNF557 (0.95, - [+,-]), NFE2L1 (0.95, + [+,+]), ZNF649 (0.93, - [+,-]), FOS (0.91, + [+,+]), ZNF22 (0.88, + [+,+]), FOSL2 (0.80, + [+,+]), ZNF181 (0.80, - [+,-]), TBPL2 (0.71, - [+,-]), 
HS6ST3	chr17	77851999	chr17	77946357	77946858	0.8734	TBPL2 (1.00, - [+,-]), ARID3A (1.00, - [+,-]), HOXC5 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF22 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZNF649 (0.97, - [+,-]), ZNF182 (0.97, - [+,-]), ZNF613 (0.82, - [+,-]), ZNF205 (0.79, + [+,+]), LYL1 (0.75, + [+,+]), ZKSCAN2 (0.72, - [+,-]), 
HS6ST3	chr17	77851999	chr17	77979985	77980486	0.8944	ZNF354C (1.00, - [+,-]), STAT2 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), ZNF571 (0.98, + [+,+]), ZNF202 (0.96, - [+,-]), PRDM6 (0.88, - [+,-]), ZNF71 (0.86, + [+,+]), ZNF770 (0.76, + [+,+]), 
